[08-Feb-2017 12:26:26 UTC] PHP Notice:  Функция has_cap вызвана с аргументом, который <strong>считается устаревшим</strong> с версии 2.0.0! Использование уровней пользователей в плагинах и темах считается устаревшим. Используйте роли и возможности.. in C:\MAMP\htdocs\granitprom.com.ua\wp-includes\functions.php on line 4020
[08-Feb-2017 12:26:46 UTC] PHP Notice:  Undefined variable: str in C:\MAMP\htdocs\granitprom.com.ua\wp-content\plugins\buy-one-click-woocommerce\inc\core-class.php on line 164
[08-Feb-2017 12:26:51 UTC] PHP Notice:  Undefined variable: str in C:\MAMP\htdocs\granitprom.com.ua\wp-content\plugins\buy-one-click-woocommerce\inc\core-class.php on line 164
[08-Feb-2017 12:27:35 UTC] PHP Notice:  Функция has_cap вызвана с аргументом, который <strong>считается устаревшим</strong> с версии 2.0.0! Использование уровней пользователей в плагинах и темах считается устаревшим. Используйте роли и возможности.. in C:\MAMP\htdocs\granitprom.com.ua\wp-includes\functions.php on line 4020
[08-Feb-2017 12:27:35 UTC] PHP Notice:  Функция has_cap вызвана с аргументом, который <strong>считается устаревшим</strong> с версии 2.0.0! Использование уровней пользователей в плагинах и темах считается устаревшим. Используйте роли и возможности.. in C:\MAMP\htdocs\granitprom.com.ua\wp-includes\functions.php on line 4020
[08-Feb-2017 12:27:43 UTC] PHP Notice:  Undefined variable: str in C:\MAMP\htdocs\granitprom.com.ua\wp-content\plugins\buy-one-click-woocommerce\inc\core-class.php on line 164
[08-Feb-2017 12:27:48 UTC] PHP Notice:  Undefined variable: str in C:\MAMP\htdocs\granitprom.com.ua\wp-content\plugins\buy-one-click-woocommerce\inc\core-class.php on line 164
[08-Feb-2017 12:31:34 UTC] PHP Notice:  Undefined variable: str in C:\MAMP\htdocs\granitprom.com.ua\wp-content\plugins\buy-one-click-woocommerce\inc\core-class.php on line 164
[08-Feb-2017 12:31:39 UTC] PHP Notice:  Undefined variable: str in C:\MAMP\htdocs\granitprom.com.ua\wp-content\plugins\buy-one-click-woocommerce\inc\core-class.php on line 164
[08-Feb-2017 12:32:31 UTC] PHP Notice:  Undefined variable: str in C:\MAMP\htdocs\granitprom.com.ua\wp-content\plugins\buy-one-click-woocommerce\inc\core-class.php on line 164
[08-Feb-2017 12:32:36 UTC] PHP Notice:  Undefined variable: str in C:\MAMP\htdocs\granitprom.com.ua\wp-content\plugins\buy-one-click-woocommerce\inc\core-class.php on line 164
[08-Feb-2017 12:36:14 UTC] PHP Notice:  Undefined variable: str in C:\MAMP\htdocs\granitprom.com.ua\wp-content\plugins\buy-one-click-woocommerce\inc\core-class.php on line 164
[08-Feb-2017 12:36:19 UTC] PHP Notice:  Undefined variable: str in C:\MAMP\htdocs\granitprom.com.ua\wp-content\plugins\buy-one-click-woocommerce\inc\core-class.php on line 164
[08-Feb-2017 12:37:21 UTC] PHP Notice:  Undefined variable: str in C:\MAMP\htdocs\granitprom.com.ua\wp-content\plugins\buy-one-click-woocommerce\inc\core-class.php on line 164
[08-Feb-2017 13:54:08 UTC] PHP Notice:  Функция has_cap вызвана с аргументом, который <strong>считается устаревшим</strong> с версии 2.0.0! Использование уровней пользователей в плагинах и темах считается устаревшим. Используйте роли и возможности.. in C:\MAMP\htdocs\granitprom.com.ua\wp-includes\functions.php on line 4020
[08-Feb-2017 13:54:08 UTC] PHP Notice:  Функция has_cap вызвана с аргументом, который <strong>считается устаревшим</strong> с версии 2.0.0! Использование уровней пользователей в плагинах и темах считается устаревшим. Используйте роли и возможности.. in C:\MAMP\htdocs\granitprom.com.ua\wp-includes\functions.php on line 4020
[08-Feb-2017 13:55:23 UTC] PHP Notice:  Функция has_cap вызвана с аргументом, который <strong>считается устаревшим</strong> с версии 2.0.0! Использование уровней пользователей в плагинах и темах считается устаревшим. Используйте роли и возможности.. in C:\MAMP\htdocs\granitprom.com.ua\wp-includes\functions.php on line 4020
[08-Feb-2017 13:55:24 UTC] PHP Notice:  Функция has_cap вызвана с аргументом, который <strong>считается устаревшим</strong> с версии 2.0.0! Использование уровней пользователей в плагинах и темах считается устаревшим. Используйте роли и возможности.. in C:\MAMP\htdocs\granitprom.com.ua\wp-includes\functions.php on line 4020
[08-Feb-2017 13:57:07 UTC] PHP Notice:  Функция has_cap вызвана с аргументом, который <strong>считается устаревшим</strong> с версии 2.0.0! Использование уровней пользователей в плагинах и темах считается устаревшим. Используйте роли и возможности.. in C:\MAMP\htdocs\granitprom.com.ua\wp-includes\functions.php on line 4020
[08-Feb-2017 13:57:07 UTC] PHP Notice:  Функция has_cap вызвана с аргументом, который <strong>считается устаревшим</strong> с версии 2.0.0! Использование уровней пользователей в плагинах и темах считается устаревшим. Используйте роли и возможности.. in C:\MAMP\htdocs\granitprom.com.ua\wp-includes\functions.php on line 4020
[08-Feb-2017 13:58:41 UTC] PHP Notice:  Undefined variable: str in C:\MAMP\htdocs\granitprom.com.ua\wp-content\plugins\buy-one-click-woocommerce\inc\core-class.php on line 164
[08-Feb-2017 13:58:46 UTC] PHP Notice:  Undefined variable: str in C:\MAMP\htdocs\granitprom.com.ua\wp-content\plugins\buy-one-click-woocommerce\inc\core-class.php on line 164
[08-Feb-2017 13:58:49 UTC] PHP Notice:  Undefined variable: str in C:\MAMP\htdocs\granitprom.com.ua\wp-content\plugins\buy-one-click-woocommerce\inc\core-class.php on line 164
[08-Feb-2017 13:58:53 UTC] PHP Notice:  Undefined variable: str in C:\MAMP\htdocs\granitprom.com.ua\wp-content\plugins\buy-one-click-woocommerce\inc\core-class.php on line 164
[08-Feb-2017 14:00:39 UTC] PHP Notice:  Функция has_cap вызвана с аргументом, который <strong>считается устаревшим</strong> с версии 2.0.0! Использование уровней пользователей в плагинах и темах считается устаревшим. Используйте роли и возможности.. in C:\MAMP\htdocs\granitprom.com.ua\wp-includes\functions.php on line 4020
[08-Feb-2017 14:00:39 UTC] PHP Notice:  Функция has_cap вызвана с аргументом, который <strong>считается устаревшим</strong> с версии 2.0.0! Использование уровней пользователей в плагинах и темах считается устаревшим. Используйте роли и возможности.. in C:\MAMP\htdocs\granitprom.com.ua\wp-includes\functions.php on line 4020
[08-Feb-2017 14:01:26 UTC] PHP Notice:  Функция has_cap вызвана с аргументом, который <strong>считается устаревшим</strong> с версии 2.0.0! Использование уровней пользователей в плагинах и темах считается устаревшим. Используйте роли и возможности.. in C:\MAMP\htdocs\granitprom.com.ua\wp-includes\functions.php on line 4020
[08-Feb-2017 14:01:29 UTC] PHP Notice:  Функция has_cap вызвана с аргументом, который <strong>считается устаревшим</strong> с версии 2.0.0! Использование уровней пользователей в плагинах и темах считается устаревшим. Используйте роли и возможности.. in C:\MAMP\htdocs\granitprom.com.ua\wp-includes\functions.php on line 4020
[08-Feb-2017 14:01:29 UTC] PHP Notice:  Функция has_cap вызвана с аргументом, который <strong>считается устаревшим</strong> с версии 2.0.0! Использование уровней пользователей в плагинах и темах считается устаревшим. Используйте роли и возможности.. in C:\MAMP\htdocs\granitprom.com.ua\wp-includes\functions.php on line 4020
[08-Feb-2017 14:01:39 UTC] PHP Notice:  Undefined variable: str in C:\MAMP\htdocs\granitprom.com.ua\wp-content\plugins\buy-one-click-woocommerce\inc\core-class.php on line 164
[08-Feb-2017 14:01:45 UTC] PHP Notice:  Undefined variable: str in C:\MAMP\htdocs\granitprom.com.ua\wp-content\plugins\buy-one-click-woocommerce\inc\core-class.php on line 164
[08-Feb-2017 14:01:56 UTC] PHP Notice:  Undefined variable: str in C:\MAMP\htdocs\granitprom.com.ua\wp-content\plugins\buy-one-click-woocommerce\inc\core-class.php on line 164
[08-Feb-2017 14:03:30 UTC] PHP Notice:  Undefined variable: str in C:\MAMP\htdocs\granitprom.com.ua\wp-content\plugins\buy-one-click-woocommerce\inc\core-class.php on line 164
[08-Feb-2017 14:06:51 UTC] PHP Notice:  Undefined variable: str in C:\MAMP\htdocs\granitprom.com.ua\wp-content\plugins\buy-one-click-woocommerce\inc\core-class.php on line 164
[08-Feb-2017 14:06:55 UTC] PHP Notice:  Undefined variable: str in C:\MAMP\htdocs\granitprom.com.ua\wp-content\plugins\buy-one-click-woocommerce\inc\core-class.php on line 164
[08-Feb-2017 14:07:01 UTC] PHP Notice:  Undefined variable: str in C:\MAMP\htdocs\granitprom.com.ua\wp-content\plugins\buy-one-click-woocommerce\inc\core-class.php on line 164
[08-Feb-2017 14:07:06 UTC] PHP Notice:  Undefined variable: str in C:\MAMP\htdocs\granitprom.com.ua\wp-content\plugins\buy-one-click-woocommerce\inc\core-class.php on line 164
[08-Feb-2017 14:07:06 UTC] PHP Notice:  Undefined variable: str in C:\MAMP\htdocs\granitprom.com.ua\wp-content\plugins\buy-one-click-woocommerce\inc\core-class.php on line 164
[08-Feb-2017 14:07:11 UTC] PHP Notice:  Undefined variable: str in C:\MAMP\htdocs\granitprom.com.ua\wp-content\plugins\buy-one-click-woocommerce\inc\core-class.php on line 164
[08-Feb-2017 14:07:12 UTC] PHP Notice:  Undefined variable: str in C:\MAMP\htdocs\granitprom.com.ua\wp-content\plugins\buy-one-click-woocommerce\inc\core-class.php on line 164
[08-Feb-2017 14:07:17 UTC] PHP Notice:  Undefined variable: str in C:\MAMP\htdocs\granitprom.com.ua\wp-content\plugins\buy-one-click-woocommerce\inc\core-class.php on line 164
[08-Feb-2017 14:09:17 UTC] PHP Notice:  Undefined variable: str in C:\MAMP\htdocs\granitprom.com.ua\wp-content\plugins\buy-one-click-woocommerce\inc\core-class.php on line 164
[08-Feb-2017 14:09:22 UTC] PHP Notice:  Undefined variable: str in C:\MAMP\htdocs\granitprom.com.ua\wp-content\plugins\buy-one-click-woocommerce\inc\core-class.php on line 164
[08-Feb-2017 14:10:12 UTC] PHP Notice:  Undefined variable: str in C:\MAMP\htdocs\granitprom.com.ua\wp-content\plugins\buy-one-click-woocommerce\inc\core-class.php on line 164
[08-Feb-2017 14:10:16 UTC] PHP Notice:  Undefined variable: str in C:\MAMP\htdocs\granitprom.com.ua\wp-content\plugins\buy-one-click-woocommerce\inc\core-class.php on line 164
[08-Feb-2017 14:10:19 UTC] PHP Notice:  Undefined variable: str in C:\MAMP\htdocs\granitprom.com.ua\wp-content\plugins\buy-one-click-woocommerce\inc\core-class.php on line 164
[08-Feb-2017 14:10:23 UTC] PHP Notice:  Undefined variable: str in C:\MAMP\htdocs\granitprom.com.ua\wp-content\plugins\buy-one-click-woocommerce\inc\core-class.php on line 164
[08-Feb-2017 14:10:32 UTC] PHP Notice:  Undefined variable: str in C:\MAMP\htdocs\granitprom.com.ua\wp-content\plugins\buy-one-click-woocommerce\inc\core-class.php on line 164
[08-Feb-2017 14:10:36 UTC] PHP Notice:  Undefined variable: str in C:\MAMP\htdocs\granitprom.com.ua\wp-content\plugins\buy-one-click-woocommerce\inc\core-class.php on line 164
[08-Feb-2017 14:15:12 UTC] PHP Notice:  Undefined variable: str in C:\MAMP\htdocs\granitprom.com.ua\wp-content\plugins\buy-one-click-woocommerce\inc\core-class.php on line 164
[08-Feb-2017 14:15:17 UTC] PHP Notice:  Undefined variable: str in C:\MAMP\htdocs\granitprom.com.ua\wp-content\plugins\buy-one-click-woocommerce\inc\core-class.php on line 164
[08-Feb-2017 14:15:46 UTC] PHP Notice:  Функция has_cap вызвана с аргументом, который <strong>считается устаревшим</strong> с версии 2.0.0! Использование уровней пользователей в плагинах и темах считается устаревшим. Используйте роли и возможности.. in C:\MAMP\htdocs\granitprom.com.ua\wp-includes\functions.php on line 4020
[08-Feb-2017 14:15:46 UTC] PHP Notice:  Функция has_cap вызвана с аргументом, который <strong>считается устаревшим</strong> с версии 2.0.0! Использование уровней пользователей в плагинах и темах считается устаревшим. Используйте роли и возможности.. in C:\MAMP\htdocs\granitprom.com.ua\wp-includes\functions.php on line 4020
[08-Feb-2017 14:15:59 UTC] PHP Notice:  Undefined variable: str in C:\MAMP\htdocs\granitprom.com.ua\wp-content\plugins\buy-one-click-woocommerce\inc\core-class.php on line 164
[08-Feb-2017 14:16:27 UTC] PHP Notice:  Undefined variable: str in C:\MAMP\htdocs\granitprom.com.ua\wp-content\plugins\buy-one-click-woocommerce\inc\core-class.php on line 164
[08-Feb-2017 14:16:31 UTC] PHP Notice:  Undefined variable: str in C:\MAMP\htdocs\granitprom.com.ua\wp-content\plugins\buy-one-click-woocommerce\inc\core-class.php on line 164
[08-Feb-2017 14:16:45 UTC] PHP Notice:  Undefined variable: str in C:\MAMP\htdocs\granitprom.com.ua\wp-content\plugins\buy-one-click-woocommerce\inc\core-class.php on line 164
[08-Feb-2017 14:16:49 UTC] PHP Notice:  Undefined variable: str in C:\MAMP\htdocs\granitprom.com.ua\wp-content\plugins\buy-one-click-woocommerce\inc\core-class.php on line 164
[08-Feb-2017 14:21:51 UTC] PHP Notice:  Undefined variable: str in C:\MAMP\htdocs\granitprom.com.ua\wp-content\plugins\buy-one-click-woocommerce\inc\core-class.php on line 164
[08-Feb-2017 14:21:55 UTC] PHP Notice:  Undefined variable: str in C:\MAMP\htdocs\granitprom.com.ua\wp-content\plugins\buy-one-click-woocommerce\inc\core-class.php on line 164
[08-Feb-2017 14:23:38 UTC] PHP Notice:  Undefined variable: str in C:\MAMP\htdocs\granitprom.com.ua\wp-content\plugins\buy-one-click-woocommerce\inc\core-class.php on line 164
[08-Feb-2017 14:23:42 UTC] PHP Notice:  Undefined variable: str in C:\MAMP\htdocs\granitprom.com.ua\wp-content\plugins\buy-one-click-woocommerce\inc\core-class.php on line 164
[08-Feb-2017 14:25:08 UTC] PHP Notice:  Undefined variable: str in C:\MAMP\htdocs\granitprom.com.ua\wp-content\plugins\buy-one-click-woocommerce\inc\core-class.php on line 164
[08-Feb-2017 14:25:13 UTC] PHP Notice:  Undefined variable: str in C:\MAMP\htdocs\granitprom.com.ua\wp-content\plugins\buy-one-click-woocommerce\inc\core-class.php on line 164
[08-Feb-2017 14:25:15 UTC] PHP Notice:  Undefined variable: str in C:\MAMP\htdocs\granitprom.com.ua\wp-content\plugins\buy-one-click-woocommerce\inc\core-class.php on line 164
[08-Feb-2017 14:25:20 UTC] PHP Notice:  Undefined variable: str in C:\MAMP\htdocs\granitprom.com.ua\wp-content\plugins\buy-one-click-woocommerce\inc\core-class.php on line 164
[08-Feb-2017 14:25:27 UTC] PHP Notice:  Undefined variable: str in C:\MAMP\htdocs\granitprom.com.ua\wp-content\plugins\buy-one-click-woocommerce\inc\core-class.php on line 164
[08-Feb-2017 14:25:31 UTC] PHP Notice:  Undefined variable: str in C:\MAMP\htdocs\granitprom.com.ua\wp-content\plugins\buy-one-click-woocommerce\inc\core-class.php on line 164
[08-Feb-2017 14:26:31 UTC] PHP Notice:  Undefined variable: str in C:\MAMP\htdocs\granitprom.com.ua\wp-content\plugins\buy-one-click-woocommerce\inc\core-class.php on line 164
[08-Feb-2017 14:26:35 UTC] PHP Notice:  Undefined variable: str in C:\MAMP\htdocs\granitprom.com.ua\wp-content\plugins\buy-one-click-woocommerce\inc\core-class.php on line 164
[08-Feb-2017 14:27:48 UTC] PHP Notice:  Undefined variable: str in C:\MAMP\htdocs\granitprom.com.ua\wp-content\plugins\buy-one-click-woocommerce\inc\core-class.php on line 164
[08-Feb-2017 14:27:53 UTC] PHP Notice:  Undefined variable: str in C:\MAMP\htdocs\granitprom.com.ua\wp-content\plugins\buy-one-click-woocommerce\inc\core-class.php on line 164
[08-Feb-2017 14:29:02 UTC] PHP Notice:  Undefined variable: str in C:\MAMP\htdocs\granitprom.com.ua\wp-content\plugins\buy-one-click-woocommerce\inc\core-class.php on line 164
[08-Feb-2017 14:29:07 UTC] PHP Notice:  Undefined variable: str in C:\MAMP\htdocs\granitprom.com.ua\wp-content\plugins\buy-one-click-woocommerce\inc\core-class.php on line 164
[08-Feb-2017 14:33:09 UTC] PHP Notice:  Undefined variable: str in C:\MAMP\htdocs\granitprom.com.ua\wp-content\plugins\buy-one-click-woocommerce\inc\core-class.php on line 164
[08-Feb-2017 14:33:14 UTC] PHP Notice:  Undefined variable: str in C:\MAMP\htdocs\granitprom.com.ua\wp-content\plugins\buy-one-click-woocommerce\inc\core-class.php on line 164
[08-Feb-2017 14:39:32 UTC] PHP Notice:  Функция has_cap вызвана с аргументом, который <strong>считается устаревшим</strong> с версии 2.0.0! Использование уровней пользователей в плагинах и темах считается устаревшим. Используйте роли и возможности.. in C:\MAMP\htdocs\granitprom.com.ua\wp-includes\functions.php on line 4020
[08-Feb-2017 14:39:32 UTC] PHP Notice:  Функция has_cap вызвана с аргументом, который <strong>считается устаревшим</strong> с версии 2.0.0! Использование уровней пользователей в плагинах и темах считается устаревшим. Используйте роли и возможности.. in C:\MAMP\htdocs\granitprom.com.ua\wp-includes\functions.php on line 4020
[08-Feb-2017 14:39:43 UTC] PHP Notice:  Функция has_cap вызвана с аргументом, который <strong>считается устаревшим</strong> с версии 2.0.0! Использование уровней пользователей в плагинах и темах считается устаревшим. Используйте роли и возможности.. in C:\MAMP\htdocs\granitprom.com.ua\wp-includes\functions.php on line 4020
[08-Feb-2017 14:39:46 UTC] PHP Notice:  Функция has_cap вызвана с аргументом, который <strong>считается устаревшим</strong> с версии 2.0.0! Использование уровней пользователей в плагинах и темах считается устаревшим. Используйте роли и возможности.. in C:\MAMP\htdocs\granitprom.com.ua\wp-includes\functions.php on line 4020
[08-Feb-2017 14:41:41 UTC] PHP Notice:  Функция has_cap вызвана с аргументом, который <strong>считается устаревшим</strong> с версии 2.0.0! Использование уровней пользователей в плагинах и темах считается устаревшим. Используйте роли и возможности.. in C:\MAMP\htdocs\granitprom.com.ua\wp-includes\functions.php on line 4020
[08-Feb-2017 14:41:45 UTC] PHP Notice:  Функция has_cap вызвана с аргументом, который <strong>считается устаревшим</strong> с версии 2.0.0! Использование уровней пользователей в плагинах и темах считается устаревшим. Используйте роли и возможности.. in C:\MAMP\htdocs\granitprom.com.ua\wp-includes\functions.php on line 4020
[08-Feb-2017 14:41:45 UTC] PHP Notice:  Функция has_cap вызвана с аргументом, который <strong>считается устаревшим</strong> с версии 2.0.0! Использование уровней пользователей в плагинах и темах считается устаревшим. Используйте роли и возможности.. in C:\MAMP\htdocs\granitprom.com.ua\wp-includes\functions.php on line 4020
[08-Feb-2017 14:41:49 UTC] PHP Notice:  Undefined variable: str in C:\MAMP\htdocs\granitprom.com.ua\wp-content\plugins\buy-one-click-woocommerce\inc\core-class.php on line 164
[08-Feb-2017 14:41:55 UTC] PHP Notice:  Функция has_cap вызвана с аргументом, который <strong>считается устаревшим</strong> с версии 2.0.0! Использование уровней пользователей в плагинах и темах считается устаревшим. Используйте роли и возможности.. in C:\MAMP\htdocs\granitprom.com.ua\wp-includes\functions.php on line 4020
[08-Feb-2017 14:41:58 UTC] PHP Notice:  Функция has_cap вызвана с аргументом, который <strong>считается устаревшим</strong> с версии 2.0.0! Использование уровней пользователей в плагинах и темах считается устаревшим. Используйте роли и возможности.. in C:\MAMP\htdocs\granitprom.com.ua\wp-includes\functions.php on line 4020
[08-Feb-2017 14:41:58 UTC] PHP Notice:  Функция has_cap вызвана с аргументом, который <strong>считается устаревшим</strong> с версии 2.0.0! Использование уровней пользователей в плагинах и темах считается устаревшим. Используйте роли и возможности.. in C:\MAMP\htdocs\granitprom.com.ua\wp-includes\functions.php on line 4020
[08-Feb-2017 14:42:01 UTC] PHP Notice:  Undefined variable: str in C:\MAMP\htdocs\granitprom.com.ua\wp-content\plugins\buy-one-click-woocommerce\inc\core-class.php on line 164
[08-Feb-2017 14:43:05 UTC] PHP Notice:  Undefined variable: str in C:\MAMP\htdocs\granitprom.com.ua\wp-content\plugins\buy-one-click-woocommerce\inc\core-class.php on line 164
[08-Feb-2017 14:43:09 UTC] PHP Notice:  Undefined variable: str in C:\MAMP\htdocs\granitprom.com.ua\wp-content\plugins\buy-one-click-woocommerce\inc\core-class.php on line 164
[08-Feb-2017 14:43:10 UTC] PHP Notice:  Undefined variable: str in C:\MAMP\htdocs\granitprom.com.ua\wp-content\plugins\buy-one-click-woocommerce\inc\core-class.php on line 164
[08-Feb-2017 14:43:49 UTC] PHP Notice:  Undefined variable: str in C:\MAMP\htdocs\granitprom.com.ua\wp-content\plugins\buy-one-click-woocommerce\inc\core-class.php on line 164
[08-Feb-2017 14:43:54 UTC] PHP Notice:  Undefined variable: str in C:\MAMP\htdocs\granitprom.com.ua\wp-content\plugins\buy-one-click-woocommerce\inc\core-class.php on line 164
[08-Feb-2017 14:45:32 UTC] PHP Notice:  Undefined variable: str in C:\MAMP\htdocs\granitprom.com.ua\wp-content\plugins\buy-one-click-woocommerce\inc\core-class.php on line 164
[08-Feb-2017 14:45:37 UTC] PHP Notice:  Undefined variable: str in C:\MAMP\htdocs\granitprom.com.ua\wp-content\plugins\buy-one-click-woocommerce\inc\core-class.php on line 164
[08-Feb-2017 14:46:37 UTC] PHP Notice:  Undefined variable: str in C:\MAMP\htdocs\granitprom.com.ua\wp-content\plugins\buy-one-click-woocommerce\inc\core-class.php on line 164
[08-Feb-2017 14:46:41 UTC] PHP Notice:  Undefined variable: str in C:\MAMP\htdocs\granitprom.com.ua\wp-content\plugins\buy-one-click-woocommerce\inc\core-class.php on line 164
[08-Feb-2017 14:47:09 UTC] PHP Notice:  Undefined variable: str in C:\MAMP\htdocs\granitprom.com.ua\wp-content\plugins\buy-one-click-woocommerce\inc\core-class.php on line 164
[08-Feb-2017 14:47:14 UTC] PHP Notice:  Undefined variable: str in C:\MAMP\htdocs\granitprom.com.ua\wp-content\plugins\buy-one-click-woocommerce\inc\core-class.php on line 164
[08-Feb-2017 14:54:53 UTC] PHP Notice:  Функция has_cap вызвана с аргументом, который <strong>считается устаревшим</strong> с версии 2.0.0! Использование уровней пользователей в плагинах и темах считается устаревшим. Используйте роли и возможности.. in C:\MAMP\htdocs\granitprom.com.ua\wp-includes\functions.php on line 4020
[08-Feb-2017 14:54:53 UTC] PHP Notice:  Функция has_cap вызвана с аргументом, который <strong>считается устаревшим</strong> с версии 2.0.0! Использование уровней пользователей в плагинах и темах считается устаревшим. Используйте роли и возможности.. in C:\MAMP\htdocs\granitprom.com.ua\wp-includes\functions.php on line 4020
[08-Feb-2017 14:55:03 UTC] PHP Notice:  Функция has_cap вызвана с аргументом, который <strong>считается устаревшим</strong> с версии 2.0.0! Использование уровней пользователей в плагинах и темах считается устаревшим. Используйте роли и возможности.. in C:\MAMP\htdocs\granitprom.com.ua\wp-includes\functions.php on line 4020
[08-Feb-2017 14:55:07 UTC] PHP Notice:  Функция has_cap вызвана с аргументом, который <strong>считается устаревшим</strong> с версии 2.0.0! Использование уровней пользователей в плагинах и темах считается устаревшим. Используйте роли и возможности.. in C:\MAMP\htdocs\granitprom.com.ua\wp-includes\functions.php on line 4020
[08-Feb-2017 14:55:07 UTC] PHP Notice:  Функция has_cap вызвана с аргументом, который <strong>считается устаревшим</strong> с версии 2.0.0! Использование уровней пользователей в плагинах и темах считается устаревшим. Используйте роли и возможности.. in C:\MAMP\htdocs\granitprom.com.ua\wp-includes\functions.php on line 4020
[08-Feb-2017 15:24:05 UTC] PHP Notice:  Undefined variable: str in C:\MAMP\htdocs\granitprom.com.ua\wp-content\plugins\buy-one-click-woocommerce\inc\core-class.php on line 164
[08-Feb-2017 15:25:12 UTC] PHP Notice:  Undefined variable: str in C:\MAMP\htdocs\granitprom.com.ua\wp-content\plugins\buy-one-click-woocommerce\inc\core-class.php on line 164
[08-Feb-2017 15:25:27 UTC] PHP Notice:  Undefined variable: str in C:\MAMP\htdocs\granitprom.com.ua\wp-content\plugins\buy-one-click-woocommerce\inc\core-class.php on line 164
[08-Feb-2017 15:26:31 UTC] PHP Notice:  Функция has_cap вызвана с аргументом, который <strong>считается устаревшим</strong> с версии 2.0.0! Использование уровней пользователей в плагинах и темах считается устаревшим. Используйте роли и возможности.. in C:\MAMP\htdocs\granitprom.com.ua\wp-includes\functions.php on line 4020
[08-Feb-2017 15:26:37 UTC] PHP Notice:  Функция has_cap вызвана с аргументом, который <strong>считается устаревшим</strong> с версии 2.0.0! Использование уровней пользователей в плагинах и темах считается устаревшим. Используйте роли и возможности.. in C:\MAMP\htdocs\granitprom.com.ua\wp-includes\functions.php on line 4020
[08-Feb-2017 15:26:38 UTC] PHP Notice:  Функция has_cap вызвана с аргументом, который <strong>считается устаревшим</strong> с версии 2.0.0! Использование уровней пользователей в плагинах и темах считается устаревшим. Используйте роли и возможности.. in C:\MAMP\htdocs\granitprom.com.ua\wp-includes\functions.php on line 4020
[08-Feb-2017 15:26:46 UTC] PHP Notice:  Undefined variable: str in C:\MAMP\htdocs\granitprom.com.ua\wp-content\plugins\buy-one-click-woocommerce\inc\core-class.php on line 164
[08-Feb-2017 15:26:51 UTC] PHP Notice:  Undefined variable: str in C:\MAMP\htdocs\granitprom.com.ua\wp-content\plugins\buy-one-click-woocommerce\inc\core-class.php on line 164
[08-Feb-2017 16:04:18 UTC] PHP Notice:  Undefined variable: str in C:\MAMP\htdocs\granitprom.com.ua\wp-content\plugins\buy-one-click-woocommerce\inc\core-class.php on line 164
[08-Feb-2017 16:04:23 UTC] PHP Notice:  Undefined variable: str in C:\MAMP\htdocs\granitprom.com.ua\wp-content\plugins\buy-one-click-woocommerce\inc\core-class.php on line 164
[08-Feb-2017 16:04:41 UTC] PHP Notice:  Undefined variable: str in C:\MAMP\htdocs\granitprom.com.ua\wp-content\plugins\buy-one-click-woocommerce\inc\core-class.php on line 164
[08-Feb-2017 16:04:46 UTC] PHP Notice:  Undefined variable: str in C:\MAMP\htdocs\granitprom.com.ua\wp-content\plugins\buy-one-click-woocommerce\inc\core-class.php on line 164
[08-Feb-2017 16:05:45 UTC] PHP Notice:  Undefined variable: str in C:\MAMP\htdocs\granitprom.com.ua\wp-content\plugins\buy-one-click-woocommerce\inc\core-class.php on line 164
[08-Feb-2017 16:05:50 UTC] PHP Notice:  Undefined variable: str in C:\MAMP\htdocs\granitprom.com.ua\wp-content\plugins\buy-one-click-woocommerce\inc\core-class.php on line 164
[08-Feb-2017 16:08:34 UTC] PHP Notice:  Undefined variable: str in C:\MAMP\htdocs\granitprom.com.ua\wp-content\plugins\buy-one-click-woocommerce\inc\core-class.php on line 164
[08-Feb-2017 16:08:38 UTC] PHP Notice:  Undefined variable: str in C:\MAMP\htdocs\granitprom.com.ua\wp-content\plugins\buy-one-click-woocommerce\inc\core-class.php on line 164
[08-Feb-2017 16:18:58 UTC] PHP Notice:  Undefined variable: str in C:\MAMP\htdocs\granitprom.com.ua\wp-content\plugins\buy-one-click-woocommerce\inc\core-class.php on line 164
[08-Feb-2017 16:19:02 UTC] PHP Notice:  Undefined variable: str in C:\MAMP\htdocs\granitprom.com.ua\wp-content\plugins\buy-one-click-woocommerce\inc\core-class.php on line 164
[08-Feb-2017 16:19:31 UTC] PHP Notice:  Undefined variable: str in C:\MAMP\htdocs\granitprom.com.ua\wp-content\plugins\buy-one-click-woocommerce\inc\core-class.php on line 164
[08-Feb-2017 16:19:35 UTC] PHP Notice:  Undefined variable: str in C:\MAMP\htdocs\granitprom.com.ua\wp-content\plugins\buy-one-click-woocommerce\inc\core-class.php on line 164
[08-Feb-2017 16:20:45 UTC] PHP Notice:  Undefined variable: str in C:\MAMP\htdocs\granitprom.com.ua\wp-content\plugins\buy-one-click-woocommerce\inc\core-class.php on line 164
[08-Feb-2017 16:20:49 UTC] PHP Notice:  Undefined variable: str in C:\MAMP\htdocs\granitprom.com.ua\wp-content\plugins\buy-one-click-woocommerce\inc\core-class.php on line 164
[08-Feb-2017 16:23:52 UTC] PHP Notice:  Undefined variable: str in C:\MAMP\htdocs\granitprom.com.ua\wp-content\plugins\buy-one-click-woocommerce\inc\core-class.php on line 164
[08-Feb-2017 16:23:57 UTC] PHP Notice:  Undefined variable: str in C:\MAMP\htdocs\granitprom.com.ua\wp-content\plugins\buy-one-click-woocommerce\inc\core-class.php on line 164
